id,internal_face_value,fund_face_value,internal_acquisition_value,fund_acquisition_value
0a751990-56b4-4440-a12e-fc3463da449c,,,4760.8,4760.79
0a82bc30-0938-48c2-a2b8-d8097887d6d5,,,1545233.8099999998,1545233.83
0a8d8b51-12d2-451c-aabc-a7eeb161bbaa,,,2530.54,2530.55
0a8d9c64-e568-4146-951e-0fc524fd78c3,,,3021.05,3021.04
0a8e7843-6302-460d-bb1f-ec75a4c514b5,,,365348.82000000007,365348.81
0a9db852-00f8-433f-a9c2-6faee17958fc,,,2564.58,2564.59
0aa3593c-6752-4e04-bb92-619d929274d7,,,5070.389999999999,5070.4
0ab02041-2fc5-4a9d-a195-110892f3b401,,,24886.729999999996,24886.74
0abb9755-f7eb-4fb7-a390-86460e959d2f,,,90433.69,90433.71
0abde434-7ba2-4a14-bf4e-6591cadd88c9,,,45191.13,45191.14
0abe4665-1904-43cd-bbfe-03a1351a9863,,,13410.37,13410.36
0abf92f7-7e0a-4072-9393-3ecee3a049f5,,,678937.1199999999,678937.13
0acdb00a-39fe-4fe0-9e9b-000164ff451f,,,12866.73,12866.71
0acdeeb8-0509-4fe8-896c-c5c5d1bcb942,,,206525.75000000003,206525.77
0ad1ad67-f0be-4bf7-961c-45adc98db67f,,,30201.32,30201.34
0ad393b0-c50d-430c-ad38-b5236f2c455e,,,137708.53,137708.54
0aec3649-15d7-424e-a520-85e661766ae3,,,690060.2500000001,690060.27
0af26b37-ea96-495c-aa5c-09d103e1688d,,,401039.30999999994,401039.32
0b1d0111-be5d-4bfc-a99f-bf2f75305f14,,,2483.59,2483.58
0b1eccd9-c094-4a4f-8504-f3b7f6596bc2,,,35953.37,35953.35
0b21a0e5-957c-4d2a-ab77-730a9eea62ba,,,71448.56,71448.54
0b32885b-c5d0-4e6b-8e6a-edbd64e7c261,,,364761.88,364761.87
0b339548-e422-4d81-8d92-591da91fadbe,,,107721.27,107721.26
0b34a59d-dd1c-41c2-9f22-a0b79cff9229,,,10641.93,10641.91
0b35f7b9-e159-4032-b8a2-ff85cd39c691,,,8080.110000000001,8080.09
0b39f9b5-7742-4676-ad67-da866b89fa1d,,,12527.679999999998,12527.7
0b3c5230-dc68-47bb-8c40-c0824537abec,,,27010.68,27010.7
0b3f1436-9b0f-4a33-9f0f-1079d79b535e,,,26354.07999999999,26354.1
0b3f82b8-35d3-474b-a4eb-621bdb8faedd,,,19542.36,19542.35
0b4611e9-7885-49b3-8f70-c6726a3393a3,,,127817.47,127817.48
0b479ec4-8bdc-4453-9361-3708b015fd20,,,6257.790000000001,6257.78
0b47c068-fe60-4a10-8baa-8e8a4b6b571c,,,10999.759999999998,10999.77
0b5a4eb4-38a8-42b9-9fc8-820370cc7653,,,5527.33,5527.34
0b5cb6eb-ef50-4d90-a5a3-a89fd98ae300,,,4907.32,4907.33
0b60be5f-6f8c-42c5-80fc-98bb58174f71,,,933.43,932.58
0b61706f-be1b-4b4a-be8c-52189e81a4e9,,,40707.24,40707.26
0b64a0c2-5c49-44b0-8609-778ffd09d6e8,,,391.85,391.84
0b873a02-ac2f-4940-8fef-1236c436a267,,,6796163.159999997,6796163.14
0b8adb46-8df5-4cf3-9beb-db859db65320,,,406.28,406.27
0b8ec266-693c-4f98-b672-bd94834b2c61,,,13914.29,13914.3
0b9a55f6-0b13-4e8f-b48c-d5cacfd342a0,,,59320.07,59320.08
0b9d0834-0647-4329-acb8-a062e1d1df09,,,802864.31,802864.28
0bad969a-6bfb-4905-856e-6ca8c5b5184c,,,196703.26,196703.28
0bb01680-a40e-4b84-9631-106cd9f8b74e,,,49335.69,49335.72
0bb53d9c-ce01-4e91-a5d9-68aa0158d3e4,,,8108.82,8108.83
0becf472-7da2-4088-88b6-03a846b35764,,,52183.579999999994,52183.55
0bed9aab-4281-4472-8298-21985bdc2273,,,179623.12,179623.14
0bf9701d-7559-4995-bad3-caf0077ea852,,,7754.140000000001,7754.13
0bfa1c3d-5e8d-4556-a8b9-a7901035fdee,,,9243.93,9243.94
0bfadb8c-f302-479c-81a5-52775b8888dd,,,7034.0,7034.01
0bfd1ed5-95c5-4ecf-a6e9-844bb0bfe5ef,,,1574.9199999999998,1574.93
0c035aca-d9cc-49d1-979d-ba3fcac6924a,,,12290.98,12290.95
0c0f761a-58fa-4e15-8f80-a93b98da6f15,,,397614.83,397614.81
0c2997b1-f307-4613-aeb7-8eb733241f7f,,,53611.73,53611.74
0c29ad8e-db2e-41dc-93d3-bf2ba32abc3d,,,305481.56,305481.57
0c30ae50-4077-46f1-92d2-f9dcf9806084,,,15077.89,15077.88
0c3b3de7-eaff-499c-9f5b-622aa7f4ded3,,,10408.8,10408.79
0c44f82a-fb3b-410a-89a9-d233070ad931,,,657.2099999999999,657.22
0c456c39-4e9b-49fc-943a-53d56cac18d7,,,60592.14,60592.12
0c4f17ed-6fbf-4658-b7c8-b8810e612891,,,478135.25000000006,478135.2
0c60858e-773c-4755-be10-cb9bc33bc436,,,51463.05,51463.08
0c63541b-a204-48ab-a937-b749a5e78a12,,,7305.96,7305.95
0c69705e-c3b3-4b1b-888f-4d07912d2de8,,,390092.28,390092.29
0c753dde-bb68-4b83-b90d-289c9b76c595,,,158249.68,158249.69
0c7901e8-2ae9-46b8-95cf-35bf26080461,,,3601.33,3601.34
0c851400-71d9-4568-afeb-cf90912c9171,,,416322.57,416322.6
0c881873-bde5-480f-a13f-bcf3e65175f6,,,7039.01,7039.0
0c8ce633-273c-4d1f-92ec-668fbac9800b,,,1422.8300000000002,1422.82
0c979f72-b2fb-4eab-8e00-c07f75facde1,,,2860.71,2860.73
0c9d00d6-a661-4126-94f2-a3b2116f6a6c,,,130779.02,130779.0
0c9e6b49-1d1e-4481-96bc-b2bf3a76a53d,,,110742.64,110742.63
0ca5c296-abea-408c-be5d-c1e1254a83b3,,,8976.55,8976.56
0cc216ff-f774-472e-9851-26e1bedc3b5b,,,121966.89,121966.88
0ccaca10-f5e8-4817-9a62-431ce720406f,,,61006.33,61006.32
0ccae619-f942-4978-b8fd-44a7cd4d28f4,,,253919.9,253919.91
0cd76d79-3194-4a8f-8f0c-cfb0a6226e3c,,,10011.49,10011.48
0cd84fa2-edcf-4ab6-aca4-e08f0a39bcc5,,,83853.76000000001,83853.78
0ce08471-a563-4f97-aea8-0647cf82ac0e,,,11245.73,11245.72
0ce33dd7-6a2f-43a1-bf62-e7d5665aed64,,,5899.63,5899.64
0cf1dcb2-6ac7-4086-8925-e29fa9ac7bde,,,36263.83,36263.82
0d1a709d-ef8b-43fd-afbe-2f5a697f082a,,,42514.28,42514.26
0d1ab2ec-0a37-42ce-bb31-ba9aa9c0fa53,,,114747.07,114747.08
0d29cc96-8c62-4be5-a0cc-92025096442a,,,1351.39,1351.4
0d2ecbf6-273e-4420-a378-161b7ddd5b20,,,25553.89,25553.87
0d323b47-eac3-4471-b147-2517bff77661,,,151602.47,151602.45
0d33d8e6-5d2a-4041-8c38-920d6766c7af,,,153857.36000000002,153857.35
0d37300a-b7a8-461d-9c9a-af50c2239e50,,,11347.96,11347.97
0d396181-fbc6-48f9-9b00-655ab2d0397d,,,24755.37,24755.4
0d3daf98-1f5f-4cc8-a466-a0ba91037064,,,133340.98,133340.97
0d448f00-d7e1-4208-93db-6044ec8c5bbe,,,143239.86,143239.87
0d48e75c-8340-4eca-bf21-54789cddf014,,,156938.48999999996,156938.53
0d4ffc81-f4e9-408a-add3-b51d436d02f7,,,65897.01999999999,65896.98
0d56b639-678e-472d-9e9c-fa981bc59456,,,4010.03,4010.04
0d57c754-1235-433c-b720-a5302f3f4b1a,,,6507.05,6507.04
0d5b96db-6f56-4119-b7be-52f058696341,,,2278.2,2278.21
0d631550-0978-4f60-8390-2021fa38536f,,,2952.09,2952.08
0d64a2ad-7140-4e7b-841c-90fd712a1911,,,2204.0899999999997,2204.1
0d6953f2-349f-4965-87cf-1aa4bbc10fe4,,,10641.9,10641.89
0d7111cd-5d8a-4360-89fc-9c676b341280,,,15365.500000000004,15365.49
0d739666-9178-40e5-a24a-0b7a67cdd36b,,,347334.55,347334.54
0d7ac0b3-4160-42ce-a590-b40701f7ea3b,,,2087.1299999999997,2087.14
0d8a7855-07e6-4fa1-a519-a038aee80984,,,3619.61,3619.59
0d901ac5-5acf-46d5-b5c8-06b7dae342e0,,,13617.32,13617.33
0d92aa6a-c915-41a0-a82b-aa9ef3ca53e2,,,2271.2000000000003,2271.19
0d98fdd3-bab8-4828-8411-6a9d25f735eb,,,9610.16,9610.17
0da1633a-c328-4d21-b202-0887c6da7ed0,,,14151.02,14151.01
0da293fe-7872-4802-af27-95957b4db0bd,,,17712.579999999998,17712.59
0dac68be-b778-4104-be51-824d4986f296,,,508.22,508.23
0db7e0b7-5467-41a0-99e2-5925ee99b510,,,919413.64,919413.67
0dbd7f69-9ef4-4a3c-b209-0b8b55481e8e,,,99161.81,99161.83
0dbdc76b-f4dc-47fa-b4d7-60094b048535,,,7367.88,7367.87
0dd4f520-11f0-42a0-98f7-cd2acf6dca82,,,5928.42,5928.41
0de6e80e-99c2-4ae9-9f01-f3da4af08809,,,4962.34,4962.33
0de8997a-8202-4901-b85e-2810063874db,,,4628.68,4628.67
0dec0e3f-1c4c-4493-87f1-d61fd318e5e7,,,17987.52,17987.51
0def0f8d-26b0-4f5c-9518-1c96bd1c1f63,,,30626.15,30626.17
0df0a315-af3f-4b75-bc10-87bdbc262eb8,,,6264.17,6264.18
0df59f09-36a3-447e-bd89-15231d44ed19,,,14800.54,14800.52
0df8fa1a-04fa-4981-a08a-486a88480f9a,,,684435.0899999997,684435.15
0e208660-2d3e-4557-a9b4-122c51ad045e,,,25054.57,25054.58
0e2b05ee-f3aa-42df-8a9e-4787a8b26343,,,353.6,352.82
0e2e07ac-4c3b-4054-b920-8b42d6b02e28,,,9149.01,9149.04
0e339baa-946e-48dd-963b-02cbf5f27835,,,100645.49999999996,100645.52
0e393f78-3bd3-4471-897f-dd00320494e1,,,4113423.6800000025,4113423.66
0e3e869e-0c3b-4015-9c30-08e8171621d5,,,1488.87,1488.86
0e419c97-ee7a-44be-9b32-ea451b4310af,,,35614.47,35614.44
0e45fc3a-1851-46b0-a77d-31795282e03e,,,190606.93,190606.91
0e4668fa-9408-4117-83ac-b7c4fdc5b354,,,3115.31,3115.32
0e495754-20d3-4cb7-a9f7-16b1e48acad4,,,453713.5800000001,453713.57
0e539b82-959c-44e8-9aea-d9c905b81a81,,,197608.62,197608.64
0e6fcf86-c7b4-4cb5-891f-10288b6f93f5,,,2418.0299999999997,2418.04
0e780ee0-093d-4f2c-8ccb-314f9c027e97,,,416235.03,416235.08
0e79dbf4-d2fa-435e-9659-b05e60980bb7,,,24752.35,24752.37
0e7a84d4-524d-4166-8fd2-8a98f53c370e,,,1002.67,998.56
0e878efd-5c7f-4203-a695-0eb1f23a0c09,,,10369.05,10369.06
0e90fe45-d6d2-49d4-bdff-6b21779b2410,,,42125.5,42125.49
0e915671-8e03-424e-973c-ea95713e14de,,,8388.51,8388.5
0e9497a0-42c6-47a5-93d6-76b3b8dca0d1,,,18088.18,18088.2
0e99990d-e1c7-4a76-854d-5db435adc4db,,,4614.949999999999,4614.96
0e9c9837-acd2-44d9-88b9-7ac36e253845,,,11609.55,11609.56
0ea1ee63-4423-42f0-8244-0653d954895b,,,4363945.780000002,4363945.76
0ea90dae-f3e9-49a8-8b71-ebebbfebac89,,,36982.20999999999,36982.18
0eacd9b8-2e5a-42c3-b050-5f8c40cbd22f,,,5298.21,5298.22
0eade150-69f3-40e5-a9bc-84fa28527394,,,18985.61,18985.6
0eaf1242-d972-4e57-8986-0c787762fb9e,,,2476666.4099999997,2476666.39
0eb19038-7ce6-4065-8c7f-50b5bd05f224,,,169892.38999999998,169892.4
0ec91cf0-296e-44e6-8f17-0d924c1ab9d1,,,15278.94,15278.95
0ed21f29-e23e-42d5-b4e7-5f78c5b43759,,,73516.60000000002,73516.63
0ed24ead-284f-47c1-982b-28e1202ffbaa,,,4113.3,4113.31
0ed9c8d7-e46c-4b3a-8830-e64147c9e57d,,,6041.95,6041.96
0ee4ac6e-64b2-44f5-83be-a94b4172090c,,,4110.93,4110.92
0eeb16b4-e19c-4db5-966b-775fe31da99d,,,10445.64,10445.62
0eeb4955-0051-4774-ae03-95cdc1d8f8a2,,,32927.0,32926.99
0ef19722-e178-4b21-b70e-7ea3750409e7,,,220729.34,220729.35
0ef7dee5-3a0f-4202-9b2c-6db82788f581,,,162546.78,162546.8
0ef9bc32-d34b-41c0-b407-af1692cc1fdf,,,21269.570000000003,21269.56
0efbf143-2083-4f01-89e7-a5a5de782f81,,,3021.57,3021.56
0f064147-33e0-420b-ba0f-b5c9dc927f85,,,24464.43,24464.42
0f082df6-bdb9-4e6e-906d-3b6c9ec050c8,,,161888.31000000006,161888.3
0f0a9337-9e5d-4713-b23b-b173b4619b68,,,125691.75,125691.76
0f0e75d1-69cb-42f8-ac8f-51895658175b,,,8639.1,8639.08
0f125a99-0e0e-4e00-8bcd-3f5f626966b9,,,8593.99,8593.98
0f14591b-c9c5-4f6a-9713-e91f831fa9b6,,,125308.71,125308.72
0f24d8df-5e6c-4df5-a1b3-ddd578c920e6,,,4251.0,4251.01
0f3174f8-9c20-4d51-adfd-c507b6471212,,,41824.93,41824.91
0f388730-7865-4fc4-b21a-cee53fd0fcbe,,,712793.7799999998,712793.8
0f3bbd14-ad4d-42a0-90a8-c58aaa0d3f34,,,1562854.7299999993,1562854.71
0f3c560e-8c2d-4d0c-9039-b5cee2b43139,,,189817.27,189817.3
0f3f34cf-0f89-46c2-ac88-842eb05eacfa,,,302879.82999999996,302879.84
0f40714c-f669-483b-b56a-206d4e5c4b03,,,8646.580000000002,8646.57
0f423ab1-dc33-4eaf-9e92-d94f61b88c6f,,,9643.91,9643.9
0f4478c0-eeec-4dc9-9c97-1388e58aa64b,,,1084.61,1084.6
0f56b2ff-4e46-4779-96b4-9787f80d5ec9,,,27040.3,27040.31
0f594dd4-bac4-4ba7-91ce-98b1d2b4e0db,,,803716.3600000002,803716.34
0f5ad1a8-d1a4-48fc-8d5e-b19c325b88be,,,26946.15,26946.14
0f66919e-fb1f-4615-9a90-2c4ce65810c4,,,1796.88,1796.89
0f6caa08-2c20-449d-a9b9-d2844fe48314,,,136915.05,136915.07
0f73738b-ed67-4134-95e8-6b7d709b9070,,,24651.79,24651.77
0f75b78e-82ea-4dd1-9f76-dc74662a3372,,,11625.38,11625.37
0f76f23a-2212-48f3-9991-a80fb468c16d,,,2229.6600000000003,2229.65
0f7b12ef-9645-4a06-a7bd-2d83724d350e,,,54678.869999999995,54678.89
0f7bf72d-a8d7-4ac6-85fd-7024e77fa54e,,,37786.49,37786.47
0f7dbffa-f005-4f58-9356-33cf413a6039,,,13744.56,13744.55
0f810ac4-b730-405b-a655-36db3ce30b68,,,10944.01,10944.02
0f841b6a-5422-4c47-99e3-5b5e858e982b,,,1143.4,1143.41
0f909988-877a-482a-bb2a-8eef77255b05,,,201.55,201.54
0f9100e4-8337-41c3-a475-a856aa86e5a7,,,1032930.5500000004,1032930.52
0f912cb5-c8d2-4201-a2d6-da84b505a169,,,105974.24,105974.25
0f943cd8-2929-419b-8dbb-0eea399140bc,,,20789.28,20789.29
0f974894-c8a6-464e-9aae-72c0e20b0543,,,441605.2400000001,441605.23
0f97c25a-7486-43f4-be27-cb86ed72ffff,,,40005.94,40005.97
0f999672-4616-4191-a0b5-df69655571ce,,,54807.43,54807.44
0f9a5e8f-3497-48ab-8d53-29b4ea269418,,,13827.31,13827.32
0f9b1c11-2282-4777-ba66-9be9eb98c005,,,200950.09999999995,200950.13
0fa6b34f-9dd2-4da4-9fbc-62f6255e097c,,,115087.9,115087.92
0faabefd-ec09-4757-96f6-0c191f3013aa,,,6813.67,6813.66
0fb1a8fa-ff84-484c-b407-b3635c014309,,,81822.57999999999,81822.59
0fb4d579-5384-46b4-8ad7-6fe5cdb5fa80,,,139274.95,139274.97
0fc59756-dc78-4578-a285-7bcbd52a4fb1,,,2714.2500000000005,2714.24
0fcb47a9-38b3-41ca-814d-f2bdc8fe8689,,,5685.82,5685.84
0fcc153c-b8a2-4d7e-b294-a6e3ece46cfb,,,20083.08,20083.1
0fcdbcb8-07de-47c6-8061-e5aad13a0bb9,,,26251.08,26251.05
0fd9a0f6-0425-4122-8649-8142d9bc9625,,,6490.3,6490.28
0fda3a88-22ab-40d5-a7fb-c648950851ad,,,16911.739999999998,16911.71
0fdad019-8402-4e41-a8b2-b832c4f12c2e,,,9999.77,9999.78
0fdbf2ff-b37a-4897-856c-9eade07256aa,,,73156.29000000001,73156.31
0fe47ed6-df82-465d-a03f-8e77ebf0e7df,,,45803.73,45803.71
0fe97ab1-5e91-4e53-b9b3-397f241bc85a,,,23702.98,23702.99
0fec0d2a-6ef8-42cd-b708-40f4e1d4e3ea,,,134822.02,134822.03
0fee792b-d4ef-47da-bd46-80b1ea68b711,,,18408.19,18408.2
0ff01218-50e7-4d07-8b67-de51c41106ae,,,3242.14,3242.15
0ff509bc-9fb3-4967-a2c8-417bc79e603c,,,7552.12,7552.1
0fffbab9-4194-4b8b-9d48-3ab745fab500,,,31092.06,31092.05
100b1581-0a90-44cf-a1d3-3a2f70b936ea,,,18948.15,18948.14
100b367a-e435-4a6c-bd63-185fc25a5287,,,5923.009999999999,5923.03
101b45b4-1ba3-4a54-abaa-4ef51aa25687,,,152606.62,152606.6
101e1e2a-7066-4901-8a0a-eb0e8edee054,,,39211.08,39211.07
101e2d37-4cff-4b01-b400-5f0a2e428ded,,,70224.79000000001,70224.78
1021f49e-cfbe-4c3a-a4ee-55b03b759c40,,,132962.97999999998,132962.96
102b1b3d-d217-4a50-af0e-0e2fd55dcca2,,,44106.25,44106.26
102e482a-1518-4918-aabd-92eadfc8ae35,,,3005.23,3005.22
10341abf-a3bd-4247-9daa-84649c7d18fe,,,407314.65,407314.63
1035768e-75b3-4e29-85d2-bfbac977553f,,,87405.44,87405.43
1068d912-bdd8-44d7-9c39-ebcf491c95bb,,,12068.98,12068.99
1072aa41-9a9c-4560-9af1-350afbebf5ed,,,2841.09,2841.08
108fb5c9-73d6-4cd7-b394-afbbad362c3f,,,78193.81999999999,78193.83
1092d89e-16a8-412c-8022-cdfb97e9f8d4,,,19331.78,19331.8
10a73669-9b41-4474-94d6-e0876588bc5e,,,7853.32,7853.33
10acde36-b4af-4397-bfc7-45288f2db027,,,97373.60000000002,97373.59
10b06a6a-7351-47f5-a42d-baec3f692558,,,8294.14,8294.13
10b1064a-7d9c-45ed-96f4-073f816a0ef5,,,4766.29,4766.28
10b1b6a2-6ee2-459e-bcd5-727f3414ecc9,,,5447.87,5447.88
10b80ae6-a0d6-450b-85d7-5ac7e52b84d3,,,78843.99,78843.98
10dec718-9b4f-43ad-8108-17f5c75e8918,,,16650.410000000003,16650.4
10eebe4a-219d-4f96-ad5a-baf49342e0f1,,,97486.15,97486.17
1105fe4c-076c-46a1-9e19-146c394e97e3,,,52957.89000000001,52957.91
11063d1e-f998-4a54-8994-b9602d4546ff,,,116584.32,116584.31
11149d7d-1ab3-4175-aef6-7c9922a5ff3e,,,289989.06,289989.07
11275f04-ccc3-4cf8-abb4-b0362fe08884,,,54208.41,54208.4
114238b2-f8c7-4c08-bb0c-b8f199b93a8b,,,472521.53999999986,472582.61
115311bb-b16a-4db6-8669-872ccd3e4926,,,16088.819999999998,16088.83
1158786a-2885-4dda-a7e3-9cb831442364,,,43819.64,43819.66
115d8271-be45-4b19-a360-f05dcff20c80,,,660.44,660.43
115dec14-310e-4587-ad42-fc492e2c0599,,,24585.61,24565.6
11682dcc-fcf1-4d38-87ff-a8f682e9cd37,,,4773.75,4773.76
117e2c54-60fe-4d37-ad8d-1cc52f71dc1b,,,40951.59999999999,40951.61
117ed75e-ab29-4203-9ba8-12a94fe1cbe7,,,8339.5,8339.49
118afaf3-0a8f-48c2-9277-beee6fd6815a,,,2218148.1500000004,2218148.14
1190b673-ff33-433a-ac40-8529cdd860c2,,,309243.55,309243.56
1195b0d4-fa92-41cb-b04a-3c83b7c8b07e,,,2860.3900000000003,2860.38
11991fb8-f2fd-49a9-9f0e-75a57e847962,,,7074.83,7074.82
119acb06-0ff4-4ed7-9e02-92ba030cae15,,,632018.6799999997,632018.69
11a1a7bd-d415-4038-af57-0fc3c9dd2ffe,,,217749.54000000004,217749.56
11b6923c-e118-45a5-8151-cccc3ca77b36,,,14778.21,14778.19
11ba0584-f375-486c-ae22-e3214aecf2f9,,,635245.4999999994,635245.47
11c0c9f1-7697-4adc-a19c-d4feac555ae1,,,76565.2,76565.18
11c326fd-ef7b-4c08-aa09-9f103825e746,,,184859.98000000007,184859.97
11cdcfff-6485-432b-8be2-02a355684397,,,11176.81,11176.82
11d6afbb-bec9-43c6-800e-b4b291200a11,,,16055.48,16055.49
11ea7fa5-439f-4440-abd4-747b51a20200,,,959.34,959.35
11f170a6-c8f3-4bbe-a4f1-9ebce04e4a64,,,126446.17,126446.16
11f9f2ad-66dd-4464-b824-fae3fd34f608,,,319552.86,319552.87
1209fe49-d730-46b0-998a-2f263aeec215,,,1701.07,1698.5
1209fe66-5706-408b-b765-5c51450b8417,,,3828.39,3828.4
120f5e20-cba7-481d-a77f-2c6b835a3517,,,95897.15,95897.13
12171bf7-6501-419f-809c-781cf513b5cc,,,54185.11,54185.1
121e810c-0f9d-4ddb-a63c-71dfe8be0b66,,,84749.53,84749.55
121f1669-edf3-4300-bb8c-12fee1ad5f0e,,,30904.840000000004,30904.82
12244777-834f-475a-b9fd-1349efcbd974,,,3947.119999999999,3947.13
12257be3-46b1-4ca5-aab8-b947adf8485f,,,99827.5,99827.51
12306696-5f49-4fd3-abf5-1046a9b5dc16,,,463952.61,463952.6
123947e8-4e87-400e-9e99-1d8bc5cc710d,,,53548.030000000006,53548.02
125cf26a-bc7e-481b-bd41-4029a9c62538,,,11739.48,11739.5
125e41ee-f90a-455e-9bea-d6822200542c,,,9597.12,9597.13
125f2d85-ef29-4404-b0a2-f24b129e3c2c,,,272056.73,272056.7
12657fe5-46a2-4143-a7bc-1c6241ff2876,,,295177.02999999997,295177.01
1269b709-4ee4-4062-b176-0fd02da26ee2,,,44484.38,44484.4
126f33ec-eeb3-415c-8f78-c5b70ce21145,,,4544.759999999999,4544.77
12769326-69f7-44b3-9b41-7e551ec1088e,,,2990.0,2990.01
12790849-c566-481e-8de6-0bcda43f8d1b,,,4803.96,4803.95
12814676-e662-4787-a141-e20bd49c053a,,,18928.03,18928.02
1281d105-1989-4e30-9d20-8f7ec8d62a5e,,,9670.69,9670.7
128e96b0-5784-4604-b892-1f438f8e6012,,,4141.51,4141.5
129795f9-8d4f-48ac-a21b-f4d2f4e7e0e7,,,7291.910000000001,7291.9
12a0643b-5bbb-4470-944d-4e6fc20cc1c8,,,34551.36999999999,34551.38
12b1ef0f-d78c-4693-b614-547851245411,,,520.6899999999999,520.7
12ba8085-419f-4967-8fce-9bc0a4750795,,,1748080.7700000005,1748080.76
12bcca5c-6318-4b26-ab0b-5244380f51d7,,,5315.520000000001,5315.55
12bdc8b1-92ef-42db-af58-8d3afe06f1cb,,,53297.2,53297.21
12c33e8f-21a9-4439-8bcc-5ff8248b7261,,,6158.13,6158.12
12c77c7d-bcb0-4b56-bf01-f2cd1db9b8f5,,,36467.49999999999,36467.52
12d44359-6d81-4f5e-b5c6-048a51893171,,,4118.57,4118.58
12d90095-46d8-4589-83b0-6613e7651582,,,99892.13,99892.12
12db411c-8809-4086-b856-80e66fdaa33a,,,24079.210000000003,24079.2
12f988ee-b29b-4b69-bdf8-819280500771,,,10675.99,10675.98
12fc0b6f-eedf-4804-869b-f3f8f8b8ace2,,,5742.8,5742.81
12fd91f2-2309-4ed8-abd7-de6b669c3fc9,,,59776.3,59776.32
12fda863-a578-4d2b-9706-1eff67ef2cf6,,,4072.32,4073.64
12fe7eb7-bc46-430d-996d-2716102586b0,,,5096.0199999999995,5096.03
130169a2-89d2-47d5-874c-1f76c72d9518,,,15191.21,15129.09
130d1c2c-cc41-490e-bfa9-24fe48afeba6,,,280.9,280.91
130e421e-22c4-4876-8d5c-cdf3ee68c8f5,,,109737.49,109737.48
130ff0f6-b4a0-4bf8-bc1c-78acdfaa308a,,,154585.45000000007,154585.47
1313c803-6895-4a74-a764-bd41f05b1f4c,,,1423.4399999999998,1423.45
131794ec-a105-4670-a167-bbc81b22e42b,,,21144.56,21144.58
131a773e-dceb-4d18-8d74-c90cc593aaff,,,106811.71,106811.7
132a3958-8556-4bbd-b526-9435c47b0a05,,,7294.139999999999,7294.15
132a75e8-67c1-4e49-8fa2-fb52bdfcd8c6,,,92171.91,92171.92
132ab0a3-63f8-4a73-9e4e-574f74ada6d2,,,101852.05999999998,101852.04
132cb2ca-8b86-4ff1-a4e8-75ab0ab9cc05,,,660120.5599999998,660120.5
132fda75-2b8a-4f7c-9987-cf73f21b7ba4,,,53956.82,53956.83
1333a8c5-71a3-4b7a-83c2-00e2d9e68806,,,2697.41,2697.42
13388a7f-c706-4e9f-9853-181eec545b8d,,,132956.47000000003,132956.46
1338b1df-a179-4853-a91c-af3a5cec1373,,,278278.85000000003,278278.87
133ef1c1-0b0a-471c-9fe1-26a3519f06d2,,,12450.18,12450.19
13445c25-8268-441c-b938-e363f84c8522,,,250028.13000000003,250028.12
134a78ad-d17c-465f-b98e-5b774ca98a5a,,,29515.539999999994,29515.55
134f104a-2b29-438a-be85-735511ea0cfd,,,934833.64,934833.62
135bacee-e5a7-4bd9-8739-7b90cad51eb3,,,123456.27,123456.29
136018f5-d152-44b7-a386-5f4b86831391,,,3555.3500000000004,3555.34
1369cc17-e6af-461c-9690-eddf0254ce4a,,,39068.15,39068.16
1369ea02-4b02-46d1-af5f-70d3f869fbbf,,,1412.3200000000002,1412.31
136a90c0-c23e-4d1e-8f25-989e7c64189f,,,5217.150000000001,5217.14
137118f6-d2ce-4a2e-88c2-b02839c59d71,,,13809.279999999995,13809.31
1380ec52-d536-4499-9300-99a442e812a5,,,9507.78,9507.77
138490ab-9ca7-41e6-a1c2-66a653cb3ffd,,,1191625.35,1191625.37
138acdc7-d9ad-4d05-b74d-f19ed92148e6,,,23929.99,23929.96
138b5673-3e99-424a-88da-9ca2a537dee0,,,6687.109999999999,6687.12
138eb269-f44b-4905-8aa5-04a6100a1b2c,,,110371.02,110371.0
1391b5c3-4175-43b4-a1c9-3e0bf536e30d,,,90491.85,90491.84
13a7deda-279a-4add-a2de-74ab81286fd8,,,31043.08,31043.1
13afd966-7f7d-46b8-8041-66c1013bc534,,,21135.49,21135.5
13bad2a3-edf9-4c30-9bc2-765fd67da7ac,,,2266.49,2266.5
13d0bcff-37f6-481c-811d-48643f7e96bd,,,8501.88,8501.89
13d28cdf-7c0d-4be0-b5ae-414b74cb6874,,,217.52,217.51
13dbe61b-1329-42de-ab70-3c72da98cccf,,,54448.77,54448.76
13e32583-b1a0-4fff-9358-dd031eedc3b8,,,167526.18,167526.19
13e5c006-0b4a-4d8c-af63-7a8699404cfd,,,27133.31,27133.29
13e807f6-df7a-41d2-ad83-41a169e08bc9,,,97475.71,97475.72
13f617bf-6fdb-4420-a025-8fa7d012ee3d,,,10378.45,10378.46
13fb8c54-2476-40d8-a938-114dfcfe0584,,,5475.21,5475.23
13ff53e5-0304-4838-bc4c-5d3bdce2b29b,,,20948.4,20948.42
14204cd6-8948-4b7e-9ac8-a7ea6c75c764,,,1601.3199999999997,1601.33
1436e3f9-ede0-4685-a84b-e4048602e084,,,23730.22,23730.24
14382580-505d-4f85-8946-ae2e350b539f,,,607492.99,607492.98
143db75c-5285-40af-b4c5-dfe3d6911935,,,243966.16000000003,243966.19
1442752a-6614-46d7-88b3-cdac55155fd7,,,5821.120000000001,5821.11
